Unnamed: 0.1,Unnamed: 0,date,temp,prec,sun,snow,humi,temp_s,prec_s,sun_s,snow_s,humi_s,Broc
187,187,2022/7/7,26.1625,5.0625,6.525,0.0,87.33333333333333,1.007394535422939,12.64277832400774,2.234809835310378,0.0,42.28696607703135,1550
188,188,2022/7/8,26.512500000000003,0.5,5.250000000000001,0.0,85.33333333333333,0.998044963916957,1.0,2.9761552378866263,0.0,41.31888188225814,1550
189,189,2022/7/9,26.0875,36.0625,5.375,0.0,87.33333333333333,0.6091746465505598,53.63559772902694,1.4905955185763844,0.0,42.28696607703135,1550
190,190,2022/7/10,24.35,47.5625,0.675,0.0,93.33333333333331,0.9041570660012566,33.89361803865147,0.9120718173477352,0.0,45.2133829745132,1550
191,191,2022/7/11,26.925,0.0,9.6375,0.0,83.66666666666667,0.52618912949623,0.0,1.1905224693385674,0.0,40.55532486616276,1550
192,192,2022/7/12,25.1375,28.6875,0.05,0.0,96.0,0.8092241654819756,22.277984508253883,0.0866025403784438,0.0,46.48655719667784,1550
193,193,2022/7/13,27.0375,0.0625,10.8375,0.0,80.66666666666667,0.4151430476353906,0.1653594569415369,1.0885052824860335,0.0,39.08244490816817,1550
194,194,2022/7/14,25.4125,26.25,0.1875,0.0,90.66666666666669,0.2847696437473628,18.18309654596818,0.2315032397181516,0.0,43.900455578501685,1550
195,195,2022/7/15,24.2875,24.5625,0.9125,0.0,96.0,0.4985917668794777,22.352904593139566,0.5487201016911992,0.0,46.47848964843845,1550
196,196,2022/7/16,24.1875,12.1875,0.0,0.0,97.0,0.3950870157319778,10.767246340174443,0.0,0.0,46.96790792658323,1550
197,197,2022/7/17,25.8,14.0,6.7375,0.0,87.66666666666667,0.2915475947422657,12.427288521636568,1.544293932514144,0.0,42.46892246101848,1550
198,198,2022/7/18,26.562500000000004,0.125,3.3875,0.0,84.66666666666667,0.4635124054434785,0.2165063509461096,0.8908387901298416,0.0,41.002286521607545,1550
199,199,2022/7/19,25.7875,42.6875,0.0,0.0,99.0,0.5254462389245925,15.3458819801926,0.0,0.0,47.93077690795341,1550
200,200,2022/7/20,27.5625,0.1875,9.2625,0.0,74.66666666666667,0.3966657913155607,0.2420614591379635,1.4991143218580765,0.0,36.180105030251084,1550
201,201,2022/7/21,26.6125,0.125,4.8625,0.0,80.33333333333333,0.4567206476611274,0.2165063509461096,0.9758810122140916,0.0,38.89227911809746,1550
202,202,2022/7/22,27.887500000000003,6.875,9.6125,0.0,77.33333333333333,0.4675401052316261,4.852512235945418,0.6233728819895841,0.0,37.43995192304605,1550
203,203,2022/7/23,26.812500000000004,0.0,13.1125,0.0,70.66666666666667,0.3059309562630103,0.0,0.3822221212855161,0.0,34.23448553724738,1550
204,204,2022/7/24,26.575,0.0,12.5875,0.0,76.33333333333333,0.3596873642484539,0.0,0.3515590277606308,0.0,36.96937076824543,1550
205,205,2022/7/25,28.15,0.0,12.6125,0.0,76.33333333333333,0.5385164807134506,0.0,0.9854408911751126,0.0,37.0571771051169,1550
206,206,2022/7/26,26.825,37.4375,1.775,0.0,93.0,0.9896337706444746,22.098412697521965,3.093036533893513,0.0,45.1315784678533,1550
207,207,2022/7/27,27.2875,33.3125,3.9875,0.0,92.33333333333331,0.4075460096725279,19.08031954003916,1.3842303818367807,0.0,44.701614903714606,1550
208,208,2022/7/28,27.95,1.9375,10.9625,0.0,85.33333333333333,0.5567764362830024,1.8946882989030147,1.4238482187368149,0.0,41.36121371526711,1550
209,209,2022/7/29,28.1875,0.0625,10.5375,0.0,85.0,0.5441449714919727,0.1653594569415369,1.0711413305442004,0.0,41.20812268230622,1550
210,210,2022/7/30,28.5375,0.0,11.9625,0.0,84.0,0.5429951657243374,0.0,1.011110157203457,0.0,40.77989700820736,1550
211,211,2022/7/31,29.1625,0.0,11.9,0.0,82.0,0.6203577596838775,0.0,0.7999999999999998,0.0,39.814413219335535,1550
212,212,2022/8/1,29.3375,0.0,11.3625,0.0,84.66666666666667,0.6872726896945638,0.0,1.4229700453628673,0.0,41.130128859511245,1550
213,213,2022/8/2,30.15,0.0,11.975,0.0,78.33333333333333,0.7123903424387504,0.0,0.2727178028658928,0.0,38.05895919491231,1550
214,214,2022/8/3,31.05,0.0,11.0,0.0,68.33333333333333,0.4555216789572147,0.0,0.4242640687119284,0.0,33.101878723117814,1550
215,215,2022/8/4,27.05,3.1875,2.4625,0.0,85.0,1.077032961426901,2.760632853169722,1.781809122773817,0.0,41.29902389887683,1550
216,216,2022/8/5,26.0875,0.75,3.9625,0.0,84.66666666666667,0.6333196270446697,1.4577379737113252,1.7058264126223397,0.0,40.9961888472575,1550
217,217,2022/8/6,26.375,2.0,1.4625,0.0,84.0,0.5092887196865847,4.736823830374104,0.8030216373174511,0.0,40.69397989875161,1550
218,218,2022/8/7,28.075,0.0,9.075,0.0,80.66666666666667,0.4892596447695231,0.0,1.4804982269492928,0.0,39.06004992316318,1550
219,219,2022/8/8,28.812500000000004,1.1875,8.35,0.0,85.33333333333333,0.637254854826544,2.621277121938846,2.3732888572611635,0.0,41.31888188225814,1550
220,220,2022/8/9,29.4125,1.1875,9.1,0.0,84.33333333333333,0.6173279112432875,2.1203994317109216,1.8834808201837363,0.0,40.90518762944377,1550
221,221,2022/8/10,29.375,1.125,7.8625,0.0,84.0,0.6279928343540242,1.964529205687714,2.219762093108178,0.0,40.70626487409524,1550
222,222,2022/8/11,28.8375,7.875,8.4875,0.0,83.33333333333333,0.6263734908183772,7.201345360417038,1.8367345344387684,0.0,40.3724844417581,1550
223,223,2022/8/12,27.2125,22.6875,2.0250000000000004,0.0,93.66666666666669,0.7372881051529316,15.935293964969707,2.002966549895429,0.0,45.35261155655758,1550
224,224,2022/8/13,27.325,9.9375,2.2625,0.0,88.33333333333333,0.958840445538256,7.682925468205454,1.376533236068058,0.0,42.85859744555344,1550
225,225,2022/8/14,27.2125,2.4375,2.1625,0.0,88.66666666666667,0.3018174116912409,3.677953744951125,1.0391553060057963,0.0,42.93818230898928,1550
226,226,2022/8/15,28.475,0.0,6.949999999999999,0.0,88.0,0.3418698582794336,0.0,1.217579566188592,0.0,42.623350407963,1550
227,227,2022/8/16,28.6625,7.1875,5.4750000000000005,0.0,85.66666666666667,0.3461845606031561,4.729809060628135,0.8728545125048046,0.0,41.480228724056,1550
228,228,2022/8/17,25.8375,21.8125,2.825,0.0,91.66666666666669,0.6981001002721597,14.157457178109352,1.5196627915429133,0.0,44.4239167003541,1550
229,229,2022/8/18,26.8875,15.5625,6.874999999999999,0.0,83.33333333333333,0.6469882147303765,8.129566024702672,0.4892596447695231,0.0,40.3724844417581,1550
230,230,2022/8/19,26.675,0.0,11.099999999999998,0.0,74.66666666666667,0.7206767652699789,0.0,0.3807886552931954,0.0,36.15245496505044,1550
231,231,2022/8/20,27.325,0.9375,2.6500000000000004,0.0,82.33333333333333,0.6552671211040578,1.6286017775994228,1.3313526955694348,0.0,39.89811242402327,1550
232,232,2022/8/21,27.375,8.6875,2.1250000000000004,0.0,89.66666666666667,0.4520785330006284,11.913588617624834,1.1986972094736854,0.0,43.41640674906204,1550
233,233,2022/8/22,27.762500000000003,2.0,5.4875,0.0,84.33333333333333,0.5452923527796804,3.1622776601683795,1.7680762851189424,0.0,40.844024960818935,1550
234,234,2022/8/23,27.762500000000003,11.1875,3.65,0.0,90.33333333333331,0.489738450603993,11.3493873733343,1.5362291495737217,0.0,43.73624783860637,1550
235,235,2022/8/24,29.0625,1.9375,9.7,0.0,81.33333333333333,0.3533323506275644,5.126143165187644,1.1543396380615194,0.0,39.382737335030434,1550
236,236,2022/8/25,27.275,17.25,0.95,0.0,91.33333333333331,0.4408798022137095,20.69420208657488,0.754983443527075,0.0,44.23446054831007,1550
237,237,2022/8/26,27.375,1.3125,4.575,0.0,87.66666666666667,0.3733296130767012,3.472548595772276,1.7711225254058514,0.0,42.44831415969308,1550
238,238,2022/8/27,27.137500000000003,0.1875,3.75,0.0,85.0,0.4328322423295196,0.4960783708246107,1.194780314534852,0.0,41.17170600060192,1550
239,239,2022/8/28,26.225,0.5,5.225,0.0,77.66666666666667,0.4351723796382313,0.7905694150420949,1.0767427733679014,0.0,37.60796956763287,1550
240,240,2022/8/29,24.6625,7.625,3.5375,0.0,85.33333333333333,0.458087055045217,4.498263553861645,1.64083629591742,0.0,41.33098111586513,1550
241,241,2022/8/30,25.8375,20.625,1.125,0.0,93.33333333333331,0.3568525605905048,31.842139924948512,0.7241374178980119,0.0,45.18572783523576,1550
242,242,2022/8/31,27.5125,31.5625,3.9125,0.0,94.33333333333331,0.9739577762921756,27.03520563543026,3.46101050995226,0.0,45.683524108807546,1550
243,243,2022/9/1,26.95,28.0,1.7125,0.0,94.0,0.6422616289332562,24.40414923737355,1.492009969805832,0.0,45.51030103174445,1550
244,244,2022/9/2,25.8875,11.5625,2.4625,0.0,93.0,0.5710461890250208,8.198465938820506,2.184569465592705,0.0,45.02620764621423,1550
245,245,2022/9/3,26.1625,11.8125,4.05,0.0,87.66666666666667,0.3568525605905054,17.83244497397931,1.6889345754054534,0.0,42.46009155666059,1550
246,246,2022/9/4,26.7875,14.125,8.049999999999999,0.0,86.0,0.6173279112432873,20.761668405983176,2.0112185361118766,0.0,41.655581858857765,1550
247,247,2022/9/5,27.25,1.3125,8.3375,0.0,81.66666666666667,0.531507290636733,1.0879309490955758,1.9569986586607568,0.0,39.6009390671484,1550
248,248,2022/9/6,27.55,11.5,3.925,0.0,85.0,0.864580823289529,6.75,1.925973779676141,0.0,41.21418900087687,1550
249,249,2022/9/7,26.975,20.6875,3.375,0.0,91.0,0.5092887196865843,23.390619781228544,2.7448816003609338,0.0,44.10906227749577,1550
250,250,2022/9/8,25.1625,20.6875,0.5375,0.0,92.0,0.3966657913155609,21.53041090527536,0.582961190818051,0.0,44.5841900229218,1550
251,251,2022/9/9,26.2,5.8125,4.500000000000001,0.0,90.0,0.3427827300200526,3.4363634484728185,1.4413535305399576,0.0,43.573931426943794,1550
252,252,2022/9/10,26.7625,12.875,8.5625,0.0,85.33333333333333,0.4470388685561918,21.705054134924428,0.7647507763971212,0.0,41.33098111586513,1550
253,253,2022/9/11,26.575000000000003,0.0,9.9,0.0,77.66666666666667,0.6077622890571607,0.0,1.0,0.0,37.60796956763287,1550
254,254,2022/9/12,26.725,0.0,10.1375,0.0,82.0,0.5651327277728657,0.0,0.8138450405329017,0.0,39.72011455169786,1550
255,255,2022/9/13,27.275,0.0,9.6625,0.0,82.0,0.4520785330006279,0.0,0.7175261319283084,0.0,39.71067236902442,1550
256,256,2022/9/14,28.05,0.0625,8.7375,0.0,82.33333333333333,0.4472135954999574,0.1653594569415369,1.334107847964324,0.0,39.86677031062336,1550
257,257,2022/9/15,25.875,0.3125,3.4625,0.0,72.0,0.8257572282456868,0.8267972847076845,2.068174013471787,0.0,34.90343822605446,1550
258,258,2022/9/16,26.2,0.0,8.425,0.0,66.0,0.5431390245600113,0.0,1.861283159543437,0.0,32.092639343002006,1550
259,259,2022/9/17,26.6125,4.1875,2.25,0.0,66.66666666666667,0.5085211401701996,7.266952163734119,1.0380269746013349,0.0,32.36896661927903,1550
260,260,2022/9/18,26.9875,25.5,1.6875,0.0,88.0,0.5109733358992429,15.327671055969333,1.0552695153371958,0.0,42.746344872983,1550
261,261,2022/9/19,27.65,19.1875,0.075,0.0,89.0,0.3674234614174764,7.557849809965795,0.1391941090707505,0.0,43.1072427209164,1550
262,262,2022/9/20,22.675,22.6875,2.3125,0.0,75.66666666666667,0.2727178028658933,6.918893968691817,2.277848491449772,0.0,36.63651696054089,1550
263,263,2022/9/21,21.65,0.0,6.137500000000001,0.0,71.0,0.4242640687119279,0.0,1.626297558874144,0.0,34.419970583950246,1550
264,264,2022/9/22,20.6875,9.75,0.1375,0.0,90.66666666666669,0.4371427112511433,5.539629951540085,0.186664806538351,0.0,43.940300408622605,1550
265,265,2022/9/23,22.05,139.3125,0.0,0.0,99.0,0.5477225575051659,36.942470054802776,0.0,0.0,47.93077690795341,1550
266,266,2022/9/24,24.425000000000004,0.0,10.9,0.0,74.66666666666667,0.2680951323690906,0.0,0.5852349955359814,0.0,36.15245496505044,1550
267,267,2022/9/25,22.775,0.0,7.650000000000001,0.0,77.0,0.4322904116447646,0.0,0.9643650760992956,0.0,37.321031269245495,1550
268,268,2022/9/26,24.6875,0.0,10.9875,0.0,82.0,0.340725329260975,0.0,0.3722818152958856,0.0,39.757860857948586,1550
269,269,2022/9/27,24.300000000000004,0.875,7.887500000000001,0.0,83.33333333333333,0.4949747468305838,1.6345871038277526,2.3363633600105955,0.0,40.35080544425352,1550
270,270,2022/9/28,23.3125,0.1875,3.1500000000000004,0.0,82.66666666666667,0.5577577879330783,0.2420614591379635,1.5732132722552274,0.0,40.09987531152685,1550
271,271,2022/9/29,22.575000000000003,0.25,0.4499999999999999,0.0,84.33333333333333,0.3596873642484541,0.3535533905932738,0.529150262212918,0.0,40.84708526933103,1550
272,272,2022/9/30,22.8625,0.0,10.5625,0.0,79.66666666666667,0.3237958461747148,0.0,0.5406882188470543,0.0,38.58250089094796,1550
273,273,2022/10/1,23.325000000000003,0.0,10.9,0.0,78.33333333333333,0.4763139720814417,0.0,0.4949747468305833,0.0,37.97017744230333,1550
274,274,2022/10/2,22.937500000000004,0.0,10.7875,0.0,78.66666666666667,0.5097487126025916,0.0,0.4342738191510054,0.0,38.15101571387058,1550
275,275,2022/10/3,23.425,0.0,3.3,0.0,75.33333333333333,0.918898797474456,0.0,1.5532224567009068,0.0,36.50599265874029,1550
276,276,2022/10/4,23.8875,0.0,3.225,0.0,83.33333333333333,0.7061117121249291,0.0,0.8799857953399021,0.0,40.35080544425352,1550
277,277,2022/10/5,21.725,1.75,0.475,0.0,76.0,0.7822243923581003,1.7677669529663689,0.4763139720814413,0.0,36.837480912787726,1550
278,278,2022/10/6,16.9125,1.1875,0.2249999999999999,0.0,78.66666666666667,0.8950384069971521,1.983328956577804,0.3344772040064913,0.0,38.37642505497353,1550
279,279,2022/10/7,15.9,16.8125,0.0,0.0,92.33333333333331,0.7842193570679059,6.693922149980533,0.0,0.0,44.79658887683302,1550
280,280,2022/10/8,18.4625,0.0625,2.0,0.0,74.33333333333333,1.0307006112349015,0.1653594569415369,1.019803902718557,0.0,36.23685106352372,1550
281,281,2022/10/9,17.162499999999998,8.6875,0.0125,0.0,82.0,0.9095843831113196,6.981840283907961,0.0330718913883073,0.0,39.98984246030484,1550
282,282,2022/10/10,19.975,10.1875,1.0875,0.0,87.33333333333333,0.84372685153431,5.510997527671375,0.5555121510822243,0.0,42.310607417053234,1550
283,283,2022/10/11,18.1,0.0,9.45,0.0,60.0,0.674536878161602,0.0,0.7794228634059948,0.0,29.43637205907005,1550
284,284,2022/10/12,18.3,0.0,0.9625,0.0,73.0,0.744983221287567,0.0,1.1224276145925849,0.0,35.436342573691206,1550
285,285,2022/10/13,18.2,0.0,0.1625,0.0,84.33333333333333,0.806225774829855,0.0,0.3237958461747154,0.0,40.90213166816615,1550
286,286,2022/10/14,20.0,0.0,10.0,0.0,77.66666666666667,0.4387482193696061,0.0,0.565685424949238,0.0,37.61793953687522,1550
287,287,2022/10/15,21.5625,0.0,10.575,0.0,79.33333333333333,0.6019499563917253,0.0,0.0829156197588846,0.0,38.42769183804825,1550
288,288,2022/10/16,21.7625,0.0,7.412500000000001,0.0,81.66666666666667,0.5677532474587885,0.0,0.9319837713179344,0.0,39.54408141555447,1550
289,289,2022/10/17,19.9625,4.25,0.0,0.0,93.33333333333331,0.6556247020971683,1.8200274723201293,0.0,0.0,45.2189119727576,1550
290,290,2022/10/18,18.1625,0.125,6.15,0.0,69.0,0.7140334375923866,0.2165063509461096,1.2708265027138836,0.0,33.61709944358674,1550
291,291,2022/10/19,15.875,0.0,9.15,0.0,57.333333333333336,0.9705024471890836,0.0,1.2186057606953942,0.0,28.178005607210743,1550
292,292,2022/10/20,14.65,0.0,10.5625,0.0,63.0,0.9219544457292886,0.0,0.0484122918275925,0.0,30.602032203760587,1550
293,293,2022/10/21,15.9875,0.0,10.3,0.0,72.33333333333333,0.8521113483577132,0.0,0.2121320343559641,0.0,35.033689143451625,1550
294,294,2022/10/22,18.125,0.0,4.175000000000001,0.0,80.33333333333333,0.6437196594791866,0.0,0.7870038119348597,0.0,38.89549299083378,1550
295,295,2022/10/23,18.575000000000003,0.0,8.7375,0.0,73.66666666666667,0.7677076266392044,0.0,0.3637908052713811,0.0,35.66488994795862,1550
296,296,2022/10/24,16.6,0.0625,10.2625,0.0,59.66666666666666,1.1034038245356954,0.1653594569415369,0.0695970545353758,0.0,29.120171273534776,1550
297,297,2022/10/25,12.725,0.0625,0.875,0.0,75.33333333333333,1.0071618539241844,0.1653594569415369,1.0437312872574052,0.0,36.588078659585285,1550
298,298,2022/10/26,12.4,0.0,10.3625,0.0,60.66666666666666,1.0559356040971437,0.0,0.0856956825050131,0.0,29.46502163583119,1550
299,299,2022/10/27,13.275,0.0,4.025,0.0,71.0,0.9229707470987364,0.0,0.5448623679425841,0.0,34.40544106678477,1550
300,300,2022/10/28,14.8375,0.0,7.199999999999999,0.0,73.0,0.9232246476345832,0.0,3.3970575502926064,0.0,35.3869237854889,1550
301,301,2022/10/29,15.0,0.0,10.225,0.0,61.66666666666666,1.2227019260637486,0.0,0.0968245836551857,0.0,30.02681093622831,1550
302,302,2022/10/30,13.725,0.0,4.3625,0.0,68.66666666666667,1.2695963925594622,0.0,2.41398917768908,0.0,33.61826140656295,1550
303,303,2022/10/31,15.85,0.0,2.75,0.0,67.0,1.088577052853862,0.0,1.6963195453687376,0.0,32.899230614104034,1550
304,304,2022/11/1,14.925000000000002,7.875,0.0,0.0,83.33333333333333,0.8540345426269362,3.854785986277319,0.0,0.0,40.7177786722213,1550
305,305,2022/11/2,16.5625,0.0,10.0875,0.0,86.0,0.5048205126577167,0.0,0.1268611445636522,0.0,41.64657849091567,1550
306,306,2022/11/3,16.075,0.0,9.95,0.0,81.66666666666667,0.9175374651751282,0.0,0.3041381265149109,0.0,39.556723511939154,1550
307,307,2022/11/4,15.462500000000002,0.0,8.487499999999999,0.0,72.0,1.3095204274848098,0.0,0.8795417841126137,0.0,34.92491947020064,1550
308,308,2022/11/5,13.5375,0.0,9.9375,0.0,64.33333333333333,1.4840295650693756,0.0,0.1111024302164449,0.0,31.434207084003248,1550
309,309,2022/11/6,13.237500000000002,0.0,9.8625,0.0,58.66666666666666,1.5222824146655576,0.0,0.069597054535375,0.0,28.80538144166816,1550
310,310,2022/11/7,13.475,0.0,6.7125,0.0,73.66666666666667,0.9971835337589564,0.0,0.9765212491287634,0.0,35.7419134210803,1550
311,311,2022/11/8,14.375,0.0,9.1,0.0,64.0,1.4069026263391509,0.0,0.7968688725254613,0.0,31.212978070027216,1550
312,312,2022/11/9,12.9125,0.0,9.8625,0.0,64.0,1.4251644641935188,0.0,0.0695970545353755,0.0,31.252999856013822,1550
313,313,2022/11/10,13.4125,0.0,9.05,0.0,75.16666666666667,1.078700027811254,0.0,0.6480740698407859,0.0,36.59571141199472,1550
314,314,2022/11/11,14.199999999999998,0.0,9.6875,0.0,73.0,1.0356157588603994,0.0,0.1363589014329466,0.0,35.3869237854889,1550
315,315,2022/11/12,15.275,0.0,9.325,0.0,73.66666666666667,0.7361215932167727,0.0,0.2817356917396158,0.0,35.68591283686043,1550
316,316,2022/11/13,16.9,14.0,0.725,0.0,90.66666666666669,0.919238815542512,4.575751304430781,0.3897114317029975,0.0,43.96305266925854,1550
317,317,2022/11/14,15.0625,0.0,4.575,0.0,59.0,0.5935855035291884,0.0,1.358077685554107,0.0,28.67244975581961,1550
318,318,2022/11/15,14.1375,0.0,9.2625,0.0,60.66666666666666,0.5498579361980693,0.0,0.1932453104217538,0.0,29.54551573420237,1550
319,319,2022/11/16,12.4375,0.0,7.85,0.0,61.66666666666666,0.8731229867550163,0.0,0.938083151964686,0.0,30.126555976413897,1550
320,320,2022/11/17,11.187500000000002,0.0,4.9750000000000005,0.0,75.33333333333333,1.3706180175380738,0.0,0.5332682251925386,0.0,36.59491084836797,1550
321,321,2022/11/18,11.4125,0.0,9.6125,0.0,71.66666666666667,1.265343332854763,0.0,0.0599478940414087,0.0,34.732684534887305,1550
322,322,2022/11/19,12.375,0.0,6.9750000000000005,0.0,65.66666666666667,1.594325876350252,0.0,0.3031088913245535,0.0,31.95675789250217,1550
323,323,2022/11/20,14.7375,0.625,0.1625,0.0,62.333333333333336,1.1290897882808084,0.5448623679425842,0.2394655507583502,0.0,30.671393431013204,1550
324,324,2022/11/21,15.000000000000002,14.625,7.737500000000001,0.0,86.0,0.8093207028119322,2.7357585785299112,0.5977823600609173,0.0,41.80535252811534,1550
325,325,2022/11/22,14.8,0.0,5.887499999999999,0.0,79.33333333333333,1.065363787633126,0.0,1.464101687042263,0.0,38.53813046840752,1550
326,326,2022/11/23,13.650000000000002,23.125,0.0,0.0,92.66666666666669,0.944722181384559,5.877658972754373,0.0,0.0,45.02152263084846,1550
327,327,2022/11/24,15.124999999999998,0.0625,7.500000000000001,0.0,64.33333333333333,0.7310095758606723,0.1653594569415369,0.4301162633521314,0.0,31.386452093220093,1550
328,328,2022/11/25,12.9875,0.0,9.4,0.0,68.33333333333333,1.1263186716023137,0.0,0.0707106781186545,0.0,33.548239521620204,1550
329,329,2022/11/26,14.312500000000002,0.9375,0.3875,0.0,89.66666666666667,0.8222492018846843,0.582961190818051,0.2758509561339239,0.0,43.508440273124016,1550
330,330,2022/11/27,13.75,0.0,9.4,0.0,60.333333333333336,1.0897247358851685,0.0,0.0707106781186545,0.0,29.39786344277421,1550
331,331,2022/11/28,13.9875,15.0625,0.525,0.0,85.0,0.7655675998891279,9.02924934587588,0.7378177281686853,0.0,41.23541408789295,1550
332,332,2022/11/29,19.25,34.4375,0.0,0.0,88.33333333333333,0.9539392014169464,21.20648117321684,0.0,0.0,42.954736351187165,1550
333,333,2022/11/30,14.974999999999998,0.125,1.5375,0.0,70.0,0.4993746088859545,0.3307189138830738,0.6781177995009422,0.0,33.95861451826325,1550
334,334,2022/12/1,9.6,0.0,6.65,0.0,65.0,0.6363961030678928,0.0,1.565247584249853,0.0,31.622529547776534,1550
335,335,2022/12/2,7.737500000000001,0.0,7.2875,0.0,65.0,0.7347406004842799,0.0,1.6899981508865622,0.0,31.65808546011587,1550
336,336,2022/12/3,7.625,0.0,6.2125,0.0,64.66666666666667,1.3672508913875316,0.0,1.2211034968420982,0.0,31.538666744172936,1550
337,337,2022/12/4,9.825,0.0,3.3,0.0,66.33333333333333,1.2336429791475323,0.0,1.290348790056394,0.0,32.25847756792003,1550
338,338,2022/12/5,10.275000000000002,0.125,1.5375,0.0,63.66666666666666,0.8196798155377499,0.2165063509461096,0.5633327169621875,0.0,31.146578865101706,1550
339,339,2022/12/6,9.2875,0.0,7.212499999999999,0.0,69.0,0.9778004653302228,0.0,0.964931992422264,0.0,33.854237179413744,1550
340,340,2022/12/7,7.975,0.0,5.4,0.0,60.66666666666666,1.4694812009685592,0.0,0.3240370349203931,0.0,30.64208706991089,1550
341,341,2022/12/8,8.925,0.0,5.887499999999999,0.0,64.0,1.625384569878772,0.0,1.2108235833514311,0.0,31.81194744117373,1550
342,342,2022/12/9,8.299999999999999,0.0,9.125,0.0,69.66666666666667,1.2678722333105965,0.0,0.1089724735885168,0.0,33.78771041369924,1550
343,343,2022/12/10,9.7875,0.0,8.9,0.0,71.0,1.2946403940863271,0.0,0.1658312395177698,0.0,34.38363527901028,1550
344,344,2022/12/11,10.375,0.0,4.9625,0.0,68.33333333333333,0.9692135987490064,0.0,1.3972629494837396,0.0,33.113205447374014,1550
345,345,2022/12/12,9.3875,0.0,8.7625,0.0,53.66666666666666,1.077540602483266,0.0,0.5452923527796807,0.0,26.29371360230426,1550
346,346,2022/12/13,9.425,6.75,3.2625,0.0,83.0,1.0951598056904754,1.6770509831248424,0.5977823600609171,0.0,40.54453569841441,1550
347,347,2022/12/14,7.3125,0.0,5.862499999999999,0.0,57.333333333333336,1.0055315758343946,0.0,1.7620566818351786,0.0,28.39013913315678,1550
348,348,2022/12/15,4.925,0.0,7.675000000000001,0.0,62.66666666666666,1.0280442597476045,0.0,1.2244896896258457,0.0,31.20096152364539,1550
349,349,2022/12/16,5.750000000000001,0.0,6.1375,0.0,71.0,1.640121946685673,0.0,1.416807591029918,0.0,34.98191497045295,1550
350,350,2022/12/17,5.025,3.125,0.0,0.0,85.0,1.0951598056904757,1.0231690964840563,0.0,0.0,41.32323045213189,1550
351,351,2022/12/18,3.4250000000000003,0.0625,8.0625,0.0,54.333333333333336,0.7870038119348597,0.1653594569415369,0.7364399160827716,0.0,26.7485396797657,1550
352,352,2022/12/19,2.675,0.0,6.949999999999999,0.0,51.66666666666666,1.4086784586980805,0.0,1.9525624189766635,0.0,25.99489132502769,1550
353,353,2022/12/20,3.85,0.0,6.0875,0.0,68.0,1.484082207965583,0.0,1.956040324226472,0.0,33.53356527421443,1550
354,354,2022/12/21,5.1375,0.4375,2.7625,0.0,74.0,1.0403575106664056,0.3903123748998999,1.4194519188757329,0.0,35.8285849567074,1550
355,355,2022/12/22,7.075,11.375,1.0375,0.0,86.66666666666667,0.9051933495115836,2.394655507583502,0.7614747205259016,0.0,42.22262426709169,1550
356,356,2022/12/23,2.425,0.0,8.174999999999999,0.0,49.0,0.3992179855667828,0.0,1.0341058939973218,0.0,24.020499058096192,1550
357,357,2022/12/24,3.025,2.125,2.8,0.0,75.66666666666667,1.8619546181365432,3.895109112720721,2.5894014752448102,0.0,37.496458166072166,1550
358,358,2022/12/25,5.1125,1.1875,7.887500000000001,0.0,76.0,1.122984305322207,1.0588171466310885,0.7671986379028577,0.0,37.04726710568541,1550
359,359,2022/12/26,4.9750000000000005,0.0,8.025,0.0,64.66666666666667,0.974358763495254,0.0,0.9871043511199816,0.0,31.48313040343988,1550
360,360,2022/12/27,5.500000000000001,0.0,8.2875,0.0,67.0,1.3629013170439013,0.0,1.1340607347051568,0.0,32.53243573727611,1550
361,361,2022/12/28,5.3375,0.0,8.9875,0.0,71.0,1.4966107543379474,0.0,0.1165922381636097,0.0,34.50339657193187,1550
362,362,2022/12/29,6.225,0.0,6.3125,0.0,67.33333333333333,1.2803808027301875,0.0,1.3531791270929356,0.0,33.03312731183652,1550
363,363,2022/12/30,5.4625,0.0,5.625,0.0,70.33333333333333,1.0965143637910086,0.0,2.1764363073611874,0.0,34.53236706337983,1550
364,364,2022/12/31,5.65,0.0,6.699999999999999,0.0,70.0,1.6347782724271815,0.0,2.8124722220850464,0.0,34.46284230878237,1550
